corpusid,authors,publicationvenueid,year
33402859,"[{'authorId': '153640001', 'url': 'https://www.semanticscholar.org/author/153640001', 'name': 'M. Valentino', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 524, 'hIndex': 8}, {'authorId': '153105887', 'url': 'https://www.semanticscholar.org/author/153105887', 'name': 'L. Mont', 'affiliations': [], 'homepage': None, 'paperCount': 152, 'citationCount': 2399, 'hIndex': 19}, {'authorId': '3617357', 'url': 'https://www.semanticscholar.org/author/3617357', 'name': 'L. Aguinaga', 'affiliations': [], 'homepage': None, 'paperCount': 72, 'citationCount': 6034, 'hIndex': 31}, {'authorId': '3977172', 'url': 'https://www.semanticscholar.org/author/3977172', 'name': 'I. Anguera', 'affiliations': [], 'homepage': None, 'paperCount': 136, 'citationCount': 4170, 'hIndex': 26}, {'authorId': '34230734', 'url': 'https://www.semanticscholar.org/author/34230734', 'name': 'I. Eizmendi', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 24, 'hIndex': 2}, {'authorId': '2210364535', 'url': 'https://www.semanticscholar.org/author/2210364535', 'name': 'J. Sánchez', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 25, 'hIndex': 2}, {'authorId': '13936999', 'url': 'https://www.semanticscholar.org/author/13936999', 'name': 'L. Guillamón', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 5, 'hIndex': 2}, {'authorId': '145311364', 'url': 'https://www.semanticscholar.org/author/145311364', 'name': 'M. Matas', 'affiliations': [], 'homepage': None, 'paperCount': 29, 'citationCount': 633, 'hIndex': 12}, {'authorId': '2533508', 'url': 'https://www.semanticscholar.org/author/2533508', 'name': 'J. Brugada', 'affiliations': [], 'homepage': None, 'paperCount': 964, 'citationCount': 57418, 'hIndex': 105}]",e8ed6f59-efdb-4516-96f6-7b427c9f1c21,1998
31929237,"[{'authorId': '2352508', 'url': 'https://www.semanticscholar.org/author/2352508', 'name': 'M. Gerson', 'affiliations': [], 'homepage': None, 'paperCount': 149, 'citationCount': 2297, 'hIndex': 25}, {'authorId': '50633566', 'url': 'https://www.semanticscholar.org/author/50633566', 'name': 'J. Mantil', 'affiliations': [], 'homepage': None, 'paperCount': 53, 'citationCount': 2080, 'hIndex': 21}, {'authorId': '2107215408', 'url': 'https://www.semanticscholar.org/author/2107215408', 'name': 'J. Allen', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 253, 'hIndex': 6}]",e1c5dcc4-7454-4f13-be9e-d45ac7c88ba7,1984
31001449,"[{'authorId': '49893490', 'url': 'https://www.semanticscholar.org/author/49893490', 'name': 'A. Mandi', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 16, 'hIndex': 3}, {'authorId': '15773938', 'url': 'https://www.semanticscholar.org/author/15773938', 'name': 'G. Galfóczy', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 1, 'hIndex': 1}, {'authorId': '48411538', 'url': 'https://www.semanticscholar.org/author/48411538', 'name': 'É. Galambos', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 174, 'hIndex': 4}]",6ae5af1a-c876-4790-a0a9-2a319cc86eea,1977
30640608,"[{'authorId': '87330323', 'url': 'https://www.semanticscholar.org/author/87330323', 'name': 'C. Li', 'affiliations': [], 'homepage': None, 'paperCount': 425, 'citationCount': 11868, 'hIndex': 53}]",98dbdba6-7038-4051-a96c-357ab826ee7a,2015
30333216,"[{'authorId': '144896695', 'url': 'https://www.semanticscholar.org/author/144896695', 'name': 'W. Sauer', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 45, 'hIndex': 4}]",5e029afb-af53-463d-b3ce-4a1cb1fb7478,1932
28679281,"[{'authorId': '4380850', 'url': 'https://www.semanticscholar.org/author/4380850', 'name': 'K. Fargen', 'affiliations': [], 'homepage': None, 'paperCount': 293, 'citationCount': 4648, 'hIndex': 37}, {'authorId': '1435467712', 'url': 'https://www.semanticscholar.org/author/1435467712', 'name': ""T. O'connor"", 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 137, 'hIndex': 6}, {'authorId': '2072083814', 'url': 'https://www.semanticscholar.org/author/2072083814', 'name': 'Steven Raymond', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 28, 'hIndex': 1}, {'authorId': '5405145', 'url': 'https://www.semanticscholar.org/author/5405145', 'name': 'Justin M. Sporrer', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 107, 'hIndex': 3}, {'authorId': '145476980', 'url': 'https://www.semanticscholar.org/author/145476980', 'name': 'W. Friedman', 'affiliations': [], 'homepage': None, 'paperCount': 295, 'citationCount': 17015, 'hIndex': 61}]",396750b3-c753-4765-b283-ca20a4ddd616,2012
46393313,"[{'authorId': '2873234', 'url': 'https://www.semanticscholar.org/author/2873234', 'name': 'N. Simicevic', 'affiliations': [], 'homepage': None, 'paperCount': 107, 'citationCount': 1443, 'hIndex': 20}]",9eee5892-5ec1-43c5-8b55-447ccd2ea709,2007
25632366,"[{'authorId': '113034929', 'url': 'https://www.semanticscholar.org/author/113034929', 'name': 'Feihua Yang', 'affiliations': [], 'homepage': None, 'paperCount': 50, 'citationCount': 1063, 'hIndex': 16}, {'authorId': '9808081', 'url': 'https://www.semanticscholar.org/author/9808081', 'name': 'Beiguo Long', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 93, 'hIndex': 5}, {'authorId': '51119645', 'url': 'https://www.semanticscholar.org/author/51119645', 'name': 'Yi Tan', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 212, 'hIndex': 6}, {'authorId': '6680427', 'url': 'https://www.semanticscholar.org/author/6680427', 'name': 'Y. Gong', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 175, 'hIndex': 3}, {'authorId': '48632632', 'url': 'https://www.semanticscholar.org/author/48632632', 'name': 'Weifeng Ma', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 165, 'hIndex': 7}]",900c81e6-225b-4082-ab9f-6ce96de83f5d,2012
215726754,"[{'authorId': '3808981', 'url': 'https://www.semanticscholar.org/author/3808981', 'name': 'M. Mengozzi', 'affiliations': [], 'homepage': None, 'paperCount': 96, 'citationCount': 4763, 'hIndex': 35}, {'authorId': '39573979', 'url': 'https://www.semanticscholar.org/author/39573979', 'name': 'A. Hesketh', 'affiliations': [], 'homepage': None, 'paperCount': 91, 'citationCount': 5249, 'hIndex': 33}, {'authorId': '2656951', 'url': 'https://www.semanticscholar.org/author/2656951', 'name': 'G. Bucca', 'affiliations': [], 'homepage': None, 'paperCount': 87, 'citationCount': 6220, 'hIndex': 31}, {'authorId': '2377072', 'url': 'https://www.semanticscholar.org/author/2377072', 'name': 'P. Ghezzi', 'affiliations': [], 'homepage': None, 'paperCount': 392, 'citationCount': 29067, 'hIndex': 82}, {'authorId': '2110029321', 'url': 'https://www.semanticscholar.org/author/2110029321', 'name': 'Colin P. Smith', 'affiliations': [], 'homepage': None, 'paperCount': 90, 'citationCount': 7137, 'hIndex': 38}]",027ffd21-ebb0-4af8-baf5-911124292fd0,2019
195064109,"[{'authorId': '1400787584', 'url': 'https://www.semanticscholar.org/author/1400787584', 'name': 'Marta Pascual-Sáez', 'affiliations': [], 'homepage': None, 'paperCount': 34, 'citationCount': 182, 'hIndex': 8}, {'authorId': '1413791108', 'url': 'https://www.semanticscholar.org/author/1413791108', 'name': 'D. Cantarero-Prieto', 'affiliations': [], 'homepage': None, 'paperCount': 63, 'citationCount': 421, 'hIndex': 10}, {'authorId': '1400787570', 'url': 'https://www.semanticscholar.org/author/1400787570', 'name': 'C. Blázquez-Fernández', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 416, 'hIndex': 10}]",fc42e269-2a82-46d5-9175-2fd5bba88d78,2019
23917679,"[{'authorId': '2096320', 'url': 'https://www.semanticscholar.org/author/2096320', 'name': 'T. Beer', 'affiliations': [], 'homepage': None, 'paperCount': 539, 'citationCount': 27415, 'hIndex': 72}]",346d37c6-8ac8-4510-9273-a445b61e92dd,2017
14119063,"[{'authorId': '47875025', 'url': 'https://www.semanticscholar.org/author/47875025', 'name': 'W. Huige', 'affiliations': [], 'homepage': None, 'paperCount': 15, 'citationCount': 59, 'hIndex': 3}, {'authorId': '2093585666', 'url': 'https://www.semanticscholar.org/author/2093585666', 'name': 'Wang Caifen', 'affiliations': [], 'homepage': None, 'paperCount': 12, 'citationCount': 31, 'hIndex': 3}, {'authorId': '48021297', 'url': 'https://www.semanticscholar.org/author/48021297', 'name': 'Cao Hao', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 20, 'hIndex': 2}]",047958df-6384-459e-9864-63f946419551,2011
159373645,"[{'authorId': '52550528', 'url': 'https://www.semanticscholar.org/author/52550528', 'name': 'J. Temperman', 'affiliations': [], 'homepage': None, 'paperCount': 85, 'citationCount': 263, 'hIndex': 8}]",,2018
4733413,"[{'authorId': '2375611', 'url': 'https://www.semanticscholar.org/author/2375611', 'name': 'L. J. Davis', 'affiliations': [], 'homepage': None, 'paperCount': 47, 'citationCount': 302, 'hIndex': 10}]",befe79e7-4edb-4281-9c6b-d16dbe123330,1943
45069334,"[{'authorId': '1800323', 'url': 'https://www.semanticscholar.org/author/1800323', 'name': 'Daibing Zhang', 'affiliations': [], 'homepage': None, 'paperCount': 74, 'citationCount': 816, 'hIndex': 15}, {'authorId': '2115535381', 'url': 'https://www.semanticscholar.org/author/2115535381', 'name': 'Xun Wang', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 230, 'hIndex': 6}, {'authorId': '1800688', 'url': 'https://www.semanticscholar.org/author/1800688', 'name': 'Weiwei Kong', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 342, 'hIndex': 9}]",413493e7-4bb6-4c68-a57a-e21b1b3ca448,2012
29570261,"[{'authorId': '49998789', 'url': 'https://www.semanticscholar.org/author/49998789', 'name': 'K. Tajima', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 238, 'hIndex': 10}, {'authorId': '78287265', 'url': 'https://www.semanticscholar.org/author/78287265', 'name': 'K. Mashita', 'affiliations': [], 'homepage': None, 'paperCount': 71, 'citationCount': 209, 'hIndex': 8}, {'authorId': '153864586', 'url': 'https://www.semanticscholar.org/author/153864586', 'name': 'T. Yamane', 'affiliations': [], 'homepage': None, 'paperCount': 17, 'citationCount': 142, 'hIndex': 6}, {'authorId': '145550041', 'url': 'https://www.semanticscholar.org/author/145550041', 'name': 'H. Yoshikawa', 'affiliations': [], 'homepage': None, 'paperCount': 49, 'citationCount': 615, 'hIndex': 15}, {'authorId': '2053403512', 'url': 'https://www.semanticscholar.org/author/2053403512', 'name': 'S. Kawamura', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 87, 'hIndex': 5}, {'authorId': '2157232932', 'url': 'https://www.semanticscholar.org/author/2157232932', 'name': 'J. Kang', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 48, 'hIndex': 3}, {'authorId': '145070750', 'url': 'https://www.semanticscholar.org/author/145070750', 'name': 'Y. Kajiyama', 'affiliations': [], 'homepage': None, 'paperCount': 17, 'citationCount': 10, 'hIndex': 2}, {'authorId': '50581648', 'url': 'https://www.semanticscholar.org/author/50581648', 'name': 'K. Moriwaki', 'affiliations': [], 'homepage': None, 'paperCount': 69, 'citationCount': 747, 'hIndex': 14}, {'authorId': '5914306', 'url': 'https://www.semanticscholar.org/author/5914306', 'name': 'S. Tarui', 'affiliations': [], 'homepage': None, 'paperCount': 662, 'citationCount': 13538, 'hIndex': 56}]",4c1bc8cf-5a6c-4b67-8d4a-dbc2ce7a06ae,1984
214338841,"[{'authorId': '2126285263', 'url': 'https://www.semanticscholar.org/author/2126285263', 'name': 'Fernando García Naharro', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 2, 'hIndex': 1}]",8a3d4805-327e-44f3-98f7-238ebea30d3a,2019
3174114,"[{'authorId': '40587772', 'url': 'https://www.semanticscholar.org/author/40587772', 'name': 'M. Dawes', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 0, 'hIndex': 0}]",9748b6b2-3e9d-4c15-a9ec-f42ac7fe320a,1961
33126243,"[{'authorId': '144852963', 'url': 'https://www.semanticscholar.org/author/144852963', 'name': 'M. Magdoń', 'affiliations': [], 'homepage': None, 'paperCount': 85, 'citationCount': 63, 'hIndex': 4}, {'authorId': '4357052', 'url': 'https://www.semanticscholar.org/author/4357052', 'name': 'K. Mruk', 'affiliations': [], 'homepage': None, 'paperCount': 38, 'citationCount': 30, 'hIndex': 1}, {'authorId': '120784697', 'url': 'https://www.semanticscholar.org/author/120784697', 'name': 'M. Dybicz', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 0, 'hIndex': 0}]",7d24457b-a218-444c-841d-15d85c81040d,1972
201968370,"[{'authorId': '5366295', 'url': 'https://www.semanticscholar.org/author/5366295', 'name': 'T. Beşe', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1092, 'hIndex': 18}, {'authorId': '84065534', 'url': 'https://www.semanticscholar.org/author/84065534', 'name': 'I. Cansever', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 2, 'hIndex': 1}, {'authorId': '66435209', 'url': 'https://www.semanticscholar.org/author/66435209', 'name': 'F. Demirkıran', 'affiliations': [], 'homepage': None, 'paperCount': 105, 'citationCount': 1103, 'hIndex': 18}, {'authorId': '4734459', 'url': 'https://www.semanticscholar.org/author/4734459', 'name': 'Ş. İlvan', 'affiliations': [], 'homepage': None, 'paperCount': 102, 'citationCount': 1330, 'hIndex': 19}, {'authorId': '5405811', 'url': 'https://www.semanticscholar.org/author/5405811', 'name': 'M. Arvas', 'affiliations': [], 'homepage': None, 'paperCount': 101, 'citationCount': 990, 'hIndex': 17}, {'authorId': '10429783', 'url': 'https://www.semanticscholar.org/author/10429783', 'name': 'C. Sanioglu', 'affiliations': [], 'homepage': None, 'paperCount': 23, 'citationCount': 212, 'hIndex': 7}, {'authorId': '13743780', 'url': 'https://www.semanticscholar.org/author/13743780', 'name': 'D. Kosebay', 'affiliations': [], 'homepage': None, 'paperCount': 25, 'citationCount': 258, 'hIndex': 6}]",,2006
10650788,"[{'authorId': '2107741735', 'url': 'https://www.semanticscholar.org/author/2107741735', 'name': 'R. Clark', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 46, 'hIndex': 4}, {'authorId': '1847020', 'url': 'https://www.semanticscholar.org/author/1847020', 'name': 'R. Phillips', 'affiliations': [], 'homepage': None, 'paperCount': 448, 'citationCount': 10078, 'hIndex': 48}, {'authorId': '40511346', 'url': 'https://www.semanticscholar.org/author/40511346', 'name': 'R. D. Norman', 'affiliations': [], 'homepage': None, 'paperCount': 54, 'citationCount': 1138, 'hIndex': 21}]",a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90,1977
26354945,"[{'authorId': '12063279', 'url': 'https://www.semanticscholar.org/author/12063279', 'name': 'G. C. Crary', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 13, 'hIndex': 2}]",77763466-b39a-4c8d-b3f9-c704a5a7edf6,1977
41273089,"[{'authorId': '5203253', 'url': 'https://www.semanticscholar.org/author/5203253', 'name': 'F. Marsch', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 12, 'hIndex': 2}]",1558bc92-3574-4cd1-9b9a-0fccd2957ffe,1971
232058337,"[{'authorId': '2064724772', 'url': 'https://www.semanticscholar.org/author/2064724772', 'name': 'Di Cao', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 12, 'hIndex': 1}, {'authorId': '2151166084', 'url': 'https://www.semanticscholar.org/author/2151166084', 'name': 'Jun Lu', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 8, 'hIndex': 2}, {'authorId': '3831670', 'url': 'https://www.semanticscholar.org/author/3831670', 'name': 'Yanlei Jia', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 137, 'hIndex': 4}]",8e374fd7-664a-498f-9dc8-f0e1a9f358dd,2021
39213875,"[{'authorId': '1421157409', 'url': 'https://www.semanticscholar.org/author/1421157409', 'name': 'A. Rubens-Duval', 'affiliations': [], 'homepage': None, 'paperCount': 164, 'citationCount': 31, 'hIndex': 3}]",dfdde60d-e443-430c-bb53-79e8211963cf,1954
26500411,"[{'authorId': '81133579', 'url': 'https://www.semanticscholar.org/author/81133579', 'name': 'T. Wheeler', 'affiliations': [], 'homepage': None, 'paperCount': 68, 'citationCount': 2419, 'hIndex': 28}]",2ffaf997-f719-4744-8142-983c334b1797,2004
39636218,"[{'authorId': '16906921', 'url': 'https://www.semanticscholar.org/author/16906921', 'name': 'G. MEYER BURGDORFF', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}]",,1953
6492721,"[{'authorId': '8268147', 'url': 'https://www.semanticscholar.org/author/8268147', 'name': 'E. Jecht', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 367, 'hIndex': 10}]",98948668-0c44-4dc4-8ff2-5b6ba84c3fb7,1983
29223630,"[{'authorId': '80257295', 'url': 'https://www.semanticscholar.org/author/80257295', 'name': 'S. Christoph', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 1, 'hIndex': 1}]",0e68f952-7316-4b0e-9470-7e833d0eafa6,2000
13292006,"[{'authorId': '2107426049', 'url': 'https://www.semanticscholar.org/author/2107426049', 'name': 'D. Yu', 'affiliations': [], 'homepage': None, 'paperCount': 65, 'citationCount': 173, 'hIndex': 6}, {'authorId': '92103439', 'url': 'https://www.semanticscholar.org/author/92103439', 'name': 'D. Newsham', 'affiliations': [], 'homepage': None, 'paperCount': 35, 'citationCount': 84, 'hIndex': 6}, {'authorId': '2157842115', 'url': 'https://www.semanticscholar.org/author/2157842115', 'name': 'Y. Luo', 'affiliations': [], 'homepage': None, 'paperCount': 237, 'citationCount': 2902, 'hIndex': 20}, {'authorId': '153328742', 'url': 'https://www.semanticscholar.org/author/153328742', 'name': 'A. Smirnov', 'affiliations': [], 'homepage': None, 'paperCount': 153, 'citationCount': 1080, 'hIndex': 17}, {'authorId': '2107575523', 'url': 'https://www.semanticscholar.org/author/2107575523', 'name': 'J. Yu', 'affiliations': [], 'homepage': None, 'paperCount': 51, 'citationCount': 2156, 'hIndex': 15}, {'authorId': '34634740', 'url': 'https://www.semanticscholar.org/author/34634740', 'name': 'J. Lewellen', 'affiliations': [], 'homepage': None, 'paperCount': 184, 'citationCount': 1509, 'hIndex': 19}, {'authorId': '145095618', 'url': 'https://www.semanticscholar.org/author/145095618', 'name': 'J. Smedley', 'affiliations': [], 'homepage': None, 'paperCount': 176, 'citationCount': 1615, 'hIndex': 21}, {'authorId': '1412859552', 'url': 'https://www.semanticscholar.org/author/1412859552', 'name': 'T. Srinivasan-Rao', 'affiliations': [], 'homepage': None, 'paperCount': 95, 'citationCount': 746, 'hIndex': 14}, {'authorId': '49096955', 'url': 'https://www.semanticscholar.org/author/49096955', 'name': 'A. Zholents', 'affiliations': [], 'homepage': None, 'paperCount': 328, 'citationCount': 3372, 'hIndex': 28}]",,2003
