paper,topic,fake
159359677,Data Storage,1
159359677,Data Processing,1
248007137,Big Data,1
228090999,,1
204974622,Data Processing,1
204974622,Data Storage,1
204974622,Indexing,1
204974622,Indexing,1
37706008,,1
35391003,Data Querying,1
35391003,Indexing,1
35391003,Big Data,1
35391003,Big Data,1
35391003,Data Modeling,1
35391003,Data Storage,1
193005665,Big Data,1
244179662,,1
51697813,Data Querying,1
51697813,Data Modeling,1
51697813,Big Data,1
51697813,Indexing,1
51697813,Indexing,1
221841602,,1
208417758,,1
138590342,,1
148830796,,1
145015296,Data Processing,1
145015296,Data Processing,1
108442084,Data Storage,1
108442084,Data Modeling,1
108442084,Data Modeling,1
108442084,Indexing,1
106409833,Data Processing,1
155184901,Data Modeling,1
40700757,Data Management,1
40700757,Data Storage,1
40700757,Big Data,1
40700757,Indexing,1
41093275,,1
52930263,Data Processing,1
52930263,Data Querying,1
52930263,Data Storage,1
52930263,Indexing,1
43193019,,1
33450665,,1
33335776,,1
43674476,,1
37107474,Data Modeling,1
208476742,Indexing,1
208476742,Data Processing,1
40916087,Data Storage,1
45088525,,1
7642851,,1
18750936,Data Modeling,1
11776200,Data Querying,1
11776200,Data Processing,1
11776200,Data Modeling,1
11776200,Data Storage,1
29525208,Data Modeling,1
29525208,Data Querying,1
32242144,,1
9255575,,1
21958345,Data Querying,1
226568673,,1
201659195,,1
36951962,,1
203140153,,1
110258390,Indexing,1
195567322,Data Processing,1
204674650,Big Data,1
204815132,,1
209984128,,1
22767060,Data Storage,1
4202272,Indexing,1
216842836,,1
218758929,,1
174808944,,1
231909418,,1
202558150,Data Modeling,1
202558150,Data Modeling,1
169295072,,1
157009073,,1
152212622,,1
150572129,,1
149551550,,1
195668045,,1
88489516,Data Modeling,1
58157243,,1
51622103,Data Storage,1
39901868,Indexing,1
45874898,,1
45959989,Big Data,1
45959989,Big Data,1
45418390,Data Modeling,1
45418390,Data Processing,1
34798035,,1
26213783,,1
27998798,,1
24366958,Indexing,1
24366958,Data Storage,1
31144441,Data Management,1
31144441,Indexing,1
31144441,Big Data,1
31144441,Indexing,1
31144441,Indexing,1
28833436,Indexing,1
28833436,Data Processing,1
28833436,Big Data,1
28833436,Indexing,1
28833436,Data Processing,1
28833436,Data Management,1
27416599,,1
21968290,Indexing,1
15202326,Data Processing,1
31870621,,1
31965925,Data Modeling,1
10279247,,1
9268565,,1
8909945,Indexing,1
8909945,Data Storage,1
8909945,Data Modeling,1
8909945,Data Modeling,1
8909945,Data Management,1
8909945,Data Management,1
7793073,Data Querying,1
7793073,Data Modeling,1
7793073,Big Data,1
7793073,Data Modeling,1
7793073,Indexing,1
7814353,Data Querying,1
7686737,Data Management,1
246751947,,1
2206322,,1
106387342,Data Modeling,1
106387342,Indexing,1
121369907,Data Modeling,1
121369907,Data Querying,1
9136093,,1
10855959,,1
26663736,Data Querying,1
26663736,Data Storage,1
26663736,Data Modeling,1
26663736,Data Storage,1
26663736,Data Processing,1
34668598,,1
25267949,Data Processing,1
25267949,Data Storage,1
25267949,Data Processing,1
25267949,Data Management,1
25267949,Big Data,1
238237900,Indexing,1
238237900,Data Processing,1
238237900,Data Querying,1
238237900,Big Data,1
238237900,Data Storage,1
26455021,,1
41067012,,1
35182700,Data Management,1
35182700,Big Data,1
35182700,Data Management,1
35182700,Data Modeling,1
28884693,,1
56595797,Big Data,1
128616345,,1
33648833,,1
12985345,Data Modeling,1
37762556,,1
9775560,Indexing,1
40223750,Big Data,1
3870352,Data Storage,1
3870352,Data Storage,1
190876026,Indexing,1
34352739,,1
32393490,,1
231653918,,1
28288333,,1
7177140,Data Storage,1
5124913,Big Data,1
34285548,,1
23374425,Data Storage,1
23374425,Data Management,1
232775139,Indexing,1
232775139,Data Storage,1
158118888,Big Data,1
158118888,Big Data,1
158118888,Data Processing,1
158118888,Data Processing,1
158118888,Data Storage,1
245518847,,1
140560471,Indexing,1
140560471,Data Management,1
140560471,Indexing,1
140560471,Data Querying,1
140560471,Data Management,1
146084461,Data Querying,1
146084461,Data Querying,1
146084461,Data Management,1
146084461,Data Querying,1
126074967,Indexing,1
126074967,Data Querying,1
126074967,Data Modeling,1
126074967,Big Data,1
126074967,Big Data,1
126074967,Data Management,1
119451691,,1
133940359,,1
24215794,,1
22054668,,1
21556568,Indexing,1
21556568,Data Modeling,1
21556568,Data Management,1
30959469,,1
28995877,Data Storage,1
28995877,Data Processing,1
28995877,Data Querying,1
28995877,Indexing,1
28995877,Data Modeling,1
29099675,,1
39405780,,1
36618621,,1
35789250,Big Data,1
33939345,Data Processing,1
36949242,Big Data,1
33280108,,1
53754215,,1
52959866,Big Data,1
46122191,,1
43226706,Data Management,1
43084157,Data Processing,1
7734206,,1
4023837,Data Modeling,1
4023837,Data Management,1
4023837,Data Management,1
4023837,Data Management,1
4023837,Indexing,1
4023837,Data Management,1
228091887,,1
1959962,Data Management,1
1959962,Big Data,1
1959962,Data Management,1
1959962,Indexing,1
1959962,Data Processing,1
1959962,Data Processing,1
2893001,,1
52236,,1
41283643,,1
20019491,Big Data,1
20019491,Data Modeling,1
20019491,Indexing,1
203314113,Big Data,1
203314113,Data Management,1
203314113,Indexing,1
203314113,Data Management,1
31192497,Data Processing,1
31192497,Data Processing,1
41941337,Data Management,1
20987464,,1
27717248,Data Modeling,1
42334854,,1
33749822,,1
21324677,Data Modeling,1
36570610,,1
171093222,,1
171638109,,1
2862006,Indexing,1
2862006,Data Processing,1
210446996,,1
19915136,,1
29482050,,1
29928409,,1
47241850,Data Storage,1
47241850,Data Modeling,1
47241850,Indexing,1
47241850,Data Processing,1
12381009,Indexing,1
12381009,Data Storage,1
20318492,,1
33161957,,1
40801496,,1
19712056,Data Processing,1
92016870,Data Querying,1
92016870,Data Processing,1
92016870,Data Modeling,1
11162827,,1
3719283,,1
3259833,Data Processing,1
3259833,Data Querying,1
3259833,Data Processing,1
11233192,Big Data,1
44411002,Data Modeling,1
44411002,Indexing,1
39956739,Data Storage,1
226597978,,1
43765335,,1
247201725,,1
38928357,,1
229315875,Data Processing,1
229315875,Data Storage,1
229315875,Data Modeling,1
229315875,Data Querying,1
229315875,Data Management,1
32587045,Data Management,1
32587045,Data Management,1
32587045,Indexing,1
35756371,Data Processing,1
229316643,Big Data,1
229316643,Data Management,1
125627816,,1
209930408,Indexing,1
209930408,Data Modeling,1
209930408,Big Data,1
89664903,Data Processing,1
247812440,,1
16923867,Data Processing,1
16923867,Data Modeling,1
16923867,Data Processing,1
16923867,Big Data,1
16923867,Data Storage,1
14130261,Data Processing,1
14130261,Data Querying,1
14130261,Indexing,1
14130261,Data Management,1
14130261,Data Storage,1
14130261,Data Querying,1
16769709,Indexing,1
38793640,,1
235776716,,1
248323262,,1
139824664,,1
248241782,Indexing,1
248241782,Data Storage,1
248241782,Data Storage,1
34709563,,1
39153326,,1
12972658,Data Storage,1
238736140,,1
225538939,,1
240966803,Data Querying,1
240966803,Big Data,1
240966803,Big Data,1
240966803,Data Management,1
240966803,Data Modeling,1
205688512,Data Storage,1
205688512,Indexing,1
182046380,,1
189352130,Data Processing,1
189352130,Data Management,1
189352130,Big Data,1
189352130,Big Data,1
189352130,Data Storage,1
189352130,Data Management,1
127409870,,1
43747534,,1
224780615,Data Modeling,1
224780615,Data Management,1
224780615,Data Processing,1
224780615,Data Querying,1
224780615,Data Querying,1
159329194,,1
235078040,Data Querying,1
235078040,Data Modeling,1
235078040,Data Querying,1
235078040,Data Modeling,1
235078040,Data Modeling,1
235078040,Data Storage,1
174810886,,1
219284399,,1
236163417,,1
231304001,Indexing,1
231304001,Data Querying,1
231304001,Indexing,1
231304001,Data Management,1
231304001,Big Data,1
215795686,Data Modeling,1
215795686,Big Data,1
215795686,Data Management,1
215795686,Indexing,1
210386448,,1
207224331,,1
206371319,Data Modeling,1
196515775,Data Processing,1
196515775,Data Processing,1
196515775,Indexing,1
196515775,Data Modeling,1
196515775,Data Storage,1
159090289,,1
161478975,,1
192030515,,1
119120736,,1
81056749,,1
26375831,Indexing,1
25697451,Data Management,1
25697451,Data Querying,1
25697451,Data Modeling,1
25697451,Data Modeling,1
39287782,Data Modeling,1
39287782,Data Querying,1
39287782,Indexing,1
39287782,Data Querying,1
39287782,Big Data,1
39287782,Data Querying,1
39525934,Data Modeling,1
39525934,Data Processing,1
36635909,Indexing,1
36635909,Data Processing,1
35846680,,1
15962009,Data Management,1
15962009,Data Storage,1
15962009,Indexing,1
15962009,Indexing,1
15962009,Data Processing,1
15962009,Data Modeling,1
224321528,,1
214051689,Indexing,1
232317560,,1
237798170,Big Data,1
237798170,Big Data,1
237798170,Indexing,1
237798170,Data Storage,1
237798170,Data Querying,1
237798170,Data Modeling,1
244320925,,1
199436237,Big Data,1
8933057,Big Data,1
8933057,Big Data,1
235453436,,1
198572865,Indexing,1
198572865,Data Querying,1
198572865,Data Management,1
198572865,Data Querying,1
198572865,Data Modeling,1
206388255,Data Storage,1
206388255,Data Modeling,1
206388255,Data Management,1
206388255,Data Querying,1
206388255,Data Management,1
206388255,Data Processing,1
138373567,,1
203707256,Data Storage,1
203707256,Data Modeling,1
203707256,Data Management,1
203707256,Data Modeling,1
203707256,Indexing,1
203707256,Data Querying,1
203425160,Data Processing,1
203425160,Data Modeling,1
163014451,,1
120097159,,1
144519414,,1
53209099,,1
38558135,,1
37833793,,1
31765041,Data Modeling,1
31765041,Big Data,1
31765041,Data Storage,1
31765041,Data Storage,1
27714189,Big Data,1
27952809,Indexing,1
27952809,Indexing,1
27952809,Data Management,1
27952809,Data Processing,1
27952809,Data Storage,1
27952809,Big Data,1
24906786,,1
25060548,,1
56142888,Big Data,1
67800761,Data Management,1
23358070,,1
13024712,,1
8473583,Big Data,1
8473583,Data Processing,1
8343733,,1
21480715,,1
15258551,,1
5588860,,1
3584180,Data Querying,1
9919588,Data Processing,1
9919588,Indexing,1
9919588,Indexing,1
9919588,Data Storage,1
9919588,Data Querying,1
9919588,Data Querying,1
199506022,Data Modeling,1
182349229,Data Management,1
182349229,Indexing,1
182349229,Data Management,1
182349229,Data Processing,1
182349229,Data Management,1
32550384,,1
40926978,Data Storage,1
40926978,Data Querying,1
40926978,Data Processing,1
40926978,Indexing,1
40926978,Data Querying,1
5505652,,1
45050611,Data Processing,1
45050611,Indexing,1
45050611,Big Data,1
45050611,Data Processing,1
45050611,Big Data,1
42715210,,1
42754104,Big Data,1
42754104,Data Storage,1
42754104,Data Storage,1
42754104,Data Querying,1
42754104,Data Storage,1
40536084,,1
34638400,,1
36528687,,1
13153479,Data Modeling,1
13153479,Data Querying,1
13153479,Data Modeling,1
13153479,Data Management,1
13153479,Indexing,1
13153479,Data Modeling,1
44866314,,1
46871649,,1
29408403,Data Modeling,1
29408403,Big Data,1
34848896,,1
41965752,Data Querying,1
41965752,Data Querying,1
41965752,Data Modeling,1
41965752,Data Management,1
41965752,Data Processing,1
33439376,Data Processing,1
33439376,Data Querying,1
33439376,Data Querying,1
33439376,Data Modeling,1
33439376,Data Modeling,1
46362312,Data Processing,1
46362312,Big Data,1
22184813,,1
34438283,Data Modeling,1
34438283,Big Data,1
34438283,Data Modeling,1
34438283,Data Management,1
34438283,Data Modeling,1
7879993,,1
2657248,,1
244172041,,1
211389658,Data Querying,1
211389658,Data Querying,1
211389658,Big Data,1
211389658,Data Querying,1
211389658,Data Modeling,1
195072458,,1
34896733,Indexing,1
34896733,Data Storage,1
34896733,Data Storage,1
34896733,Data Management,1
34896733,Data Storage,1
34896733,Indexing,1
14300502,,1
163089792,,1
31308173,,1
27458047,,1
28204603,Big Data,1
20552089,,1
31103485,,1
28697374,Data Modeling,1
28697374,Data Processing,1
202495992,Data Querying,1
207260207,,1
135924033,Indexing,1
135924033,Data Management,1
135924033,Data Storage,1
135924033,Big Data,1
125360921,Data Storage,1
125360921,Data Modeling,1
231963716,Big Data,1
87257026,Data Storage,1
87257026,Data Querying,1
9983364,Data Querying,1
9983364,Data Modeling,1
9983364,Data Management,1
9983364,Data Storage,1
9983364,Indexing,1
9983364,Data Storage,1
233655054,Data Modeling,1
233655054,Data Modeling,1
233655054,Data Querying,1
233655054,Data Modeling,1
233655054,Data Storage,1
211246722,,1
5959144,Data Querying,1
30133430,Data Processing,1
238658055,,1
231768909,Data Management,1
237885762,,1
248305432,,1
196560935,,1
237713064,Data Querying,1
237713064,Indexing,1
237713064,Indexing,1
237713064,Data Modeling,1
211749987,Indexing,1
211749987,Data Storage,1
204821709,Data Management,1
149685384,,1
116801239,Data Processing,1
116801239,Data Storage,1
116801239,Data Modeling,1
20573135,Data Storage,1
45556903,,1
211829718,,1
234793988,Big Data,1
234793988,Data Querying,1
234793988,Indexing,1
234793988,Data Processing,1
234793988,Data Management,1
234793988,Data Storage,1
214762259,Data Processing,1
214762259,Data Storage,1
214762259,Indexing,1
237849655,,1
159758061,,1
158441593,Data Management,1
129718750,Big Data,1
129718750,Data Modeling,1
129718750,Indexing,1
129718750,Data Modeling,1
129718750,Data Modeling,1
72108866,,1
41569710,Data Modeling,1
45540835,Data Management,1
45540835,Data Processing,1
45540835,Big Data,1
38646717,,1
44021710,,1
43274936,Data Processing,1
33306470,Indexing,1
33306470,Indexing,1
33306470,Data Management,1
31451413,Data Modeling,1
31451413,Data Storage,1
31451413,Data Modeling,1
31451413,Indexing,1
31451413,Data Processing,1
51634824,Indexing,1
51634824,Data Management,1
51634824,Data Modeling,1
51634824,Data Storage,1
51634824,Data Storage,1
27701714,Indexing,1
27701714,Indexing,1
33978441,Data Querying,1
33978441,Data Processing,1
30894280,Data Modeling,1
30894280,Data Storage,1
30894280,Data Modeling,1
30894280,Data Management,1
30894280,Big Data,1
22706509,,1
246418066,Data Querying,1
204756383,,1
39907764,Data Querying,1
39907764,Data Querying,1
39907764,Data Processing,1
39907764,Data Processing,1
39907764,Indexing,1
39907764,Data Querying,1
36413452,Data Management,1
36413452,Data Querying,1
245829308,,1
190907345,,1
220258120,,1
237918704,,1
253910327,Indexing,1
253910327,Indexing,1
252088527,Big Data,1
252088527,Data Processing,1
245704099,,1
238732501,Data Processing,1
235504363,Data Querying,1
232420539,,1
232481864,,1
220653837,,1
211135320,,1
210133143,Data Management,1
210133143,Big Data,1
210133143,Data Processing,1
210133143,Big Data,1
25070184,,1
30237709,,1
30469375,Data Storage,1
30469375,Indexing,1
30469375,Big Data,1
30469375,Data Querying,1
838357,Data Querying,1
838357,Big Data,1
838357,Data Management,1
838357,Data Modeling,1
838357,Indexing,1
838357,Big Data,1
5178006,Data Management,1
5178006,Data Querying,1
5178006,Data Processing,1
5178006,Indexing,1
222170283,,1
224824449,Data Storage,1
81141961,Data Storage,1
81141961,Data Querying,1
81141961,Data Querying,1
81141961,Data Processing,1
81141961,Data Querying,1
81141961,Data Modeling,1
51891915,,1
252559125,,1
257391576,Data Processing,1
257391576,Data Processing,1
257391576,Data Modeling,1
257391576,Big Data,1
256055437,,1
254843736,,1
254618047,,1
253733109,Data Querying,1
253733270,,1
253599142,Data Modeling,1
253599142,Data Storage,1
253599142,Data Querying,1
253599142,Big Data,1
253599142,Data Management,1
253599142,Data Processing,1
253260436,,1
252871342,Data Modeling,1
252871342,Data Processing,1
252871342,Data Storage,1
252160719,Indexing,1
251759261,,1
250968655,,1
250030824,,1
249137714,,1
249216314,Data Management,1
238217077,Data Modeling,1
238217077,Big Data,1
236944624,Data Processing,1
235786220,,1
233036005,Data Management,1
219756863,,1
255801366,Data Modeling,1
246424070,,1
240538472,Data Management,1
240538472,Data Storage,1
240538472,Data Storage,1
237555230,,1
237649092,,1
237854343,Data Querying,1
237854343,Data Processing,1
236275846,,1
233954382,Data Querying,1
229310668,,1
199541131,,1
117244517,,1
44335137,Data Querying,1
45797271,,1
245978243,,1
225106017,,1
222310485,Big Data,1
222310485,Data Modeling,1
222310485,Big Data,1
202124062,Data Management,1
53235550,,1
3357966,,1
24075216,,1
21768703,Indexing,1
151007546,,1
7606117,,1
255594077,Indexing,1
254106586,Data Management,1
254106586,Indexing,1
254106586,Data Modeling,1
254106586,Big Data,1
254106586,Data Management,1
254106586,Indexing,1
201804833,Indexing,1
196661069,Data Querying,1
196661069,Indexing,1
196661069,Data Processing,1
196661069,Data Processing,1
196661069,Data Storage,1
202074035,,1
19123310,,1
21922849,,1
12213033,,1
38205865,,1
46328069,,1
43255550,,1
24716241,,1
39932985,,1
10391899,Big Data,1
41014254,Data Storage,1
33544779,,1
237771748,,1
235302001,,1
222155048,Data Processing,1
212664341,Data Querying,1
212664341,Indexing,1
212664341,Data Modeling,1
218679825,,1
150075967,Data Storage,1
150075967,Indexing,1
150075967,Data Management,1
202554270,,1
30736075,,1
23892886,,1
28249734,Data Storage,1
21797404,,1
44589100,,1
41592564,Data Modeling,1
38940159,,1
23655657,Data Querying,1
23655657,Data Management,1
20865445,Data Processing,1
20865445,Big Data,1
20865445,Indexing,1
20865445,Data Querying,1
30773486,,1
35090790,Data Storage,1
22947616,Data Storage,1
22947616,Data Querying,1
