citation,paper,fake
257392036,88489516,1
257393971,58157243,1
257395103,39901868,1
257392730,39901868,1
16200019,45874898,1
257393165,45874898,1
35846680,45874898,1
39405744,45959989,1
257392364,45959989,1
257395140,45959989,1
257394727,45959989,1
128487683,45418390,1
257392211,45418390,1
4733413,45418390,1
257394034,26213783,1
257392685,24366958,1
46328069,24366958,1
257393977,24366958,1
257393062,24366958,1
257394500,31144441,1
257393200,31144441,1
257392872,31144441,1
257392586,28833436,1
33280108,28833436,1
28108359,28833436,1
21960017,28833436,1
257394985,28833436,1
257391888,28833436,1
257392104,28833436,1
257391824,27416599,1
257394753,27416599,1
257392611,27416599,1
19266356,31870621,1
257395185,31870621,1
257394816,31870621,1
3376721,9268565,1
257392683,9268565,1
257391873,9268565,1
128487683,9268565,1
128487683,9268565,1
162627129,8909945,1
37134779,8909945,1
257393187,8909945,1
10650788,8909945,1
257395165,8909945,1
28108359,8909945,1
257394717,7793073,1
257393365,7793073,1
4733413,7793073,1
257392764,7793073,1
257395019,7793073,1
257391879,7793073,1
257393569,7793073,1
257393165,7814353,1
257394438,7814353,1
257393674,7814353,1
162396957,7814353,1
38793640,7814353,1
257394299,7814353,1
257394909,7814353,1
257395022,7814353,1
257394351,7814353,1
257393925,246751947,1
257394639,246751947,1
257391934,246751947,1
257392784,2206322,1
257391841,106387342,1
257393705,106387342,1
257394431,106387342,1
257393998,106387342,1
257394335,106387342,1
257394716,106387342,1
257393838,106387342,1
257394518,121369907,1
257393907,121369907,1
33653439,121369907,1
257395073,121369907,1
257394909,9136093,1
257391875,9136093,1
257392704,9136093,1
257395004,9136093,1
257392684,9136093,1
257393572,10855959,1
1088236,10855959,1
40916087,10855959,1
35412301,10855959,1
257394804,10855959,1
257392571,26663736,1
43804678,26663736,1
237885762,34668598,1
30262275,34668598,1
254618047,34668598,1
257393758,34668598,1
9358571,34668598,1
237366476,34668598,1
257393703,34668598,1
257394252,34668598,1
257392939,25267949,1
44638507,25267949,1
257393199,25267949,1
29099675,25267949,1
257393219,25267949,1
257392863,25267949,1
257394386,238237900,1
257394351,238237900,1
231611382,238237900,1
257393802,238237900,1
257395198,26455021,1
257391856,26455021,1
35412301,26455021,1
257394295,26455021,1
257393905,26455021,1
257393133,26455021,1
257394134,26455021,1
257394480,26455021,1
257394794,26455021,1
8160903,41067012,1
257391859,41067012,1
257394189,41067012,1
257393468,41067012,1
257394533,41067012,1
257394271,41067012,1
257393417,41067012,1
257392535,41067012,1
257393527,41067012,1
1881617,35182700,1
257392701,35182700,1
162482262,35182700,1
257394076,35182700,1
257392212,35182700,1
257392700,35182700,1
257392784,35182700,1
128487683,35182700,1
257394111,35182700,1
257395207,35182700,1
257393863,28884693,1
257394546,28884693,1
257394425,56595797,1
257392384,128616345,1
257394510,128616345,1
257395081,128616345,1
257391892,33648833,1
218679825,33648833,1
257394111,12985345,1
25428147,12985345,1
257392863,12985345,1
193005665,12985345,1
257393004,12985345,1
257394585,12985345,1
25267949,37762556,1
245947088,9775560,1
257392751,9775560,1
257394259,9775560,1
257394229,9775560,1
257392907,9775560,1
257392012,40223750,1
257394183,40223750,1
257393965,40223750,1
257395019,40223750,1
257394544,40223750,1
257393193,40223750,1
36606960,40223750,1
257395158,40223750,1
257395092,40223750,1
257394526,3870352,1
257393224,3870352,1
30262275,3870352,1
257392651,3870352,1
257394394,3870352,1
199582604,3870352,1
257392016,3870352,1
257392440,190876026,1
257395257,190876026,1
257393326,190876026,1
257392614,190876026,1
257392402,190876026,1
39405744,190876026,1
30133430,190876026,1
257394991,190876026,1
29223630,190876026,1
257394784,34352739,1
257392600,34352739,1
257394434,34352739,1
257392720,34352739,1
257392091,34352739,1
257393509,32393490,1
5959144,32393490,1
257392611,32393490,1
257391804,32393490,1
257395154,32393490,1
257394383,32393490,1
257394628,32393490,1
257392922,231653918,1
257392861,231653918,1
219620587,231653918,1
257395165,231653918,1
257393936,28288333,1
257393059,28288333,1
257393255,28288333,1
257394795,7177140,1
257392099,7177140,1
257392231,7177140,1
257393674,7177140,1
257395135,7177140,1
228090999,7177140,1
257393867,7177140,1
233655054,7177140,1
257393719,7177140,1
257394360,7177140,1
257393207,5124913,1
257393811,5124913,1
39213875,34285548,1
128487683,34285548,1
27717248,34285548,1
257392027,34285548,1
4202272,34285548,1
12985345,34285548,1
257393004,34285548,1
257392213,34285548,1
257395002,23374425,1
257393121,23374425,1
257392324,23374425,1
257392943,23374425,1
257393674,23374425,1
257392087,232775139,1
257393271,158118888,1
257393564,158118888,1
257393159,158118888,1
257393392,158118888,1
257393637,158118888,1
257393772,158118888,1
257393412,158118888,1
257394344,245518847,1
30391642,245518847,1
233960650,245518847,1
257392513,146084461,1
257392472,146084461,1
257394259,146084461,1
257395092,146084461,1
257391921,126074967,1
31094297,126074967,1
44021710,126074967,1
257392058,126074967,1
257392543,126074967,1
257393732,126074967,1
27270547,126074967,1
257393592,126074967,1
257392099,126074967,1
257391934,126074967,1
233197634,119451691,1
257395284,119451691,1
257392667,119451691,1
257393035,119451691,1
257392910,119451691,1
26500411,119451691,1
5959144,119451691,1
56717528,119451691,1
257393052,119451691,1
257392386,119451691,1
257392446,133940359,1
81141961,133940359,1
58576718,133940359,1
257393792,133940359,1
257394172,133940359,1
257395250,133940359,1
257394717,133940359,1
195072458,133940359,1
257392162,133940359,1
257394867,24215794,1
257393007,24215794,1
38928357,24215794,1
257393622,24215794,1
257394335,22054668,1
257392607,22054668,1
257394913,22054668,1
206388255,22054668,1
257392598,22054668,1
8343733,22054668,1
219429328,21556568,1
257394994,21556568,1
257395255,21556568,1
257394250,21556568,1
257393360,21556568,1
257394472,21556568,1
34557450,21556568,1
257395169,21556568,1
257395227,21556568,1
257391899,21556568,1
19266356,30959469,1
26663736,30959469,1
257393210,30959469,1
257393381,30959469,1
257393572,30959469,1
257393004,30959469,1
257394255,30959469,1
257394771,30959469,1
257393558,30959469,1
257391854,28995877,1
257394573,28995877,1
257394098,28995877,1
257393877,28995877,1
35391003,28995877,1
257393092,28995877,1
257393633,28995877,1
257394639,28995877,1
257394031,28995877,1
257392447,28995877,1
257392774,29099675,1
257393157,29099675,1
257393657,29099675,1
257394479,29099675,1
42488828,29099675,1
257393241,29099675,1
257392963,29099675,1
1881617,29099675,1
257394005,29099675,1
257393674,29099675,1
169295072,39405780,1
211048597,39405780,1
37833793,39405780,1
19915136,39405780,1
257392283,36618621,1
257394441,36618621,1
2820054,36618621,1
257392101,36618621,1
43255550,36618621,1
24075216,36618621,1
257251800,35789250,1
257393385,35789250,1
257395093,35789250,1
257395236,35789250,1
257392301,35789250,1
257392104,35789250,1
53235550,35789250,1
257392685,35789250,1
201836678,35789250,1
257392747,33939345,1
257393233,33939345,1
257392024,33939345,1
257393979,33939345,1
257394508,33939345,1
42351921,33939345,1
30198692,33939345,1
22186516,33939345,1
7879993,36949242,1
257392295,36949242,1
257393103,36949242,1
257394188,36949242,1
38116957,33280108,1
34557450,33280108,1
257392773,33280108,1
257392384,53754215,1
257392332,53754215,1
257392749,53754215,1
257393835,53754215,1
12972658,53754215,1
257395326,53754215,1
257392682,52959866,1
257394968,52959866,1
257392661,52959866,1
30959469,52959866,1
257394523,46122191,1
257393562,43226706,1
257394547,43084157,1
246418066,43084157,1
257392263,43084157,1
257394230,43084157,1
257393417,43084157,1
247201725,43084157,1
257392829,43084157,1
257393340,7734206,1
201804833,7734206,1
257394261,7734206,1
257392263,7734206,1
116801239,7734206,1
257392444,7734206,1
257394200,4023837,1
257392399,228091887,1
257395142,228091887,1
28697374,228091887,1
257394272,228091887,1
257394904,228091887,1
257392830,228091887,1
257392378,228091887,1
257392939,228091887,1
257394370,228091887,1
257393223,228091887,1
67800761,1959962,1
257394611,1959962,1
257392819,1959962,1
92415536,1959962,1
257392450,1959962,1
257393954,1959962,1
257392437,1959962,1
257394566,1959962,1
257394905,2893001,1
257393076,2893001,1
30391642,2893001,1
257394437,2893001,1
257393214,2893001,1
34798035,2893001,1
31481304,52236,1
257394056,41283643,1
257392322,41283643,1
10102218,41283643,1
39514587,41283643,1
257392701,41283643,1
257394711,41283643,1
257394989,41283643,1
193005665,41283643,1
257394050,20019491,1
257391819,20019491,1
257394065,20019491,1
257392423,20019491,1
257395257,20019491,1
257394372,203314113,1
257394854,203314113,1
257394427,203314113,1
257394137,203314113,1
257394040,203314113,1
174808944,203314113,1
257393340,203314113,1
257391972,203314113,1
257394441,31192497,1
257393426,31192497,1
257392731,31192497,1
33749822,31192497,1
257393799,31192497,1
221307965,31192497,1
257393267,41941337,1
31870621,41941337,1
257393701,41941337,1
257392846,41941337,1
208035909,41941337,1
257393713,41941337,1
257393952,41941337,1
257394969,41941337,1
247061312,41941337,1
257394560,20987464,1
257394905,27717248,1
140560471,27717248,1
45418390,27717248,1
39213875,27717248,1
257394905,27717248,1
257393134,27717248,1
257392784,27717248,1
257394905,27717248,1
23917679,42334854,1
257392834,42334854,1
257394156,33749822,1
257391881,33749822,1
257392319,33749822,1
257393215,33749822,1
43274936,33749822,1
257393921,33749822,1
44589100,21324677,1
27717248,21324677,1
37706008,21324677,1
23892886,21324677,1
257392863,21324677,1
44638507,21324677,1
257393307,21324677,1
257391837,21324677,1
257393120,21324677,1
257395043,21324677,1
257392800,36570610,1
257394037,36570610,1
257394170,36570610,1
257392332,36570610,1
257393408,36570610,1
25112359,36570610,1
171093222,171093222,1
257392737,171093222,1
257394660,171093222,1
257391825,171093222,1
235776716,171093222,1
257392524,171093222,1
257391947,171093222,1
257392539,171093222,1
238773012,171093222,1
257394942,171093222,1
257395071,171638109,1
257394703,171638109,1
3282321,171638109,1
3334939,171638109,1
257393082,171638109,1
257394041,171638109,1
30198692,171638109,1
257394252,171638109,1
10376612,2862006,1
257393605,2862006,1
257391905,2862006,1
246943066,2862006,1
144519414,2862006,1
257394709,2862006,1
45418390,2862006,1
52959866,210446996,1
257393565,210446996,1
257392966,210446996,1
257393951,19915136,1
257392518,19915136,1
257392327,19915136,1
257393769,19915136,1
257394096,19915136,1
257394110,29482050,1
257392702,29482050,1
38277844,29482050,1
257393654,29482050,1
257395209,29482050,1
257394437,29482050,1
257394766,29482050,1
257393200,29482050,1
257394586,29482050,1
257394075,29482050,1
257394322,29928409,1
257392149,29928409,1
227255620,47241850,1
257393979,47241850,1
257394266,47241850,1
257392175,47241850,1
257394767,47241850,1
1088236,12381009,1
257394101,20318492,1
19123310,20318492,1
4733413,33161957,1
257392540,33161957,1
257395013,33161957,1
257394014,33161957,1
257393634,33161957,1
257392701,33161957,1
257394189,33161957,1
257393218,33161957,1
257394763,33161957,1
257395253,40801496,1
257393190,40801496,1
257391797,40801496,1
149685384,40801496,1
257392104,40801496,1
257393700,40801496,1
40700757,19712056,1
205524549,19712056,1
257391800,92016870,1
257393128,92016870,1
257394209,92016870,1
257391914,92016870,1
257394989,92016870,1
257392526,92016870,1
126074967,92016870,1
1120424,92016870,1
257391839,11162827,1
257391992,11162827,1
257394670,11162827,1
257393120,11162827,1
46393313,11162827,1
257392335,11162827,1
25428147,11162827,1
33161957,11162827,1
257393114,3719283,1
257391892,3719283,1
257392491,3719283,1
235786220,3719283,1
257393993,3719283,1
257393754,3719283,1
257393539,3719283,1
257393239,3259833,1
257392712,3259833,1
257394988,3259833,1
257392690,11233192,1
257392267,11233192,1
257394626,11233192,1
257392889,11233192,1
257392017,11233192,1
35366931,11233192,1
257395258,11233192,1
257392170,44411002,1
257394633,44411002,1
257393757,44411002,1
257393646,44411002,1
257394012,44411002,1
257392535,44411002,1
251759261,39956739,1
257394145,39956739,1
52127432,39956739,1
9775560,39956739,1
257394003,39956739,1
257392646,39956739,1
257394991,39956739,1
257394647,39956739,1
14665258,226597978,1
257393947,226597978,1
257393382,226597978,1
246943066,226597978,1
257392419,226597978,1
257392399,226597978,1
257394650,226597978,1
257392145,226597978,1
257392516,226597978,1
257392259,226597978,1
257392888,43765335,1
257392720,43765335,1
257395161,43765335,1
257392495,43765335,1
257394247,43765335,1
25112359,247201725,1
257392115,247201725,1
182046380,247201725,1
257394692,247201725,1
257394492,247201725,1
257393240,247201725,1
257392558,247201725,1
30469375,38928357,1
257394727,38928357,1
13153479,38928357,1
257393503,38928357,1
257392271,38928357,1
257393963,38928357,1
8143005,229315875,1
257394110,32587045,1
4202272,32587045,1
257394110,32587045,1
27717248,32587045,1
257392230,35756371,1
257394409,35756371,1
257392042,35756371,1
257394673,35756371,1
257395176,35756371,1
225205829,35756371,1
257394292,35756371,1
257391869,35756371,1
31103485,229316643,1
257394496,229316643,1
257393991,229316643,1
195064109,229316643,1
257392840,229316643,1
257393514,125627816,1
257392026,125627816,1
257393381,125627816,1
257394201,209930408,1
46393313,89664903,1
257394510,89664903,1
257394318,89664903,1
257394370,89664903,1
193005665,89664903,1
162396957,89664903,1
257394265,247812440,1
257392027,247812440,1
1120424,16923867,1
257395005,16923867,1
42488828,16923867,1
257394587,16923867,1
40916087,16923867,1
257391853,16923867,1
257393648,16923867,1
257393073,16923867,1
257392686,16923867,1
195072458,14130261,1
52298978,14130261,1
257393995,14130261,1
257394187,16769709,1
257393107,16769709,1
257395144,16769709,1
257395196,16769709,1
257392828,38793640,1
257394390,235776716,1
257392084,235776716,1
36606960,235776716,1
257395309,235776716,1
39213875,235776716,1
257392562,235776716,1
257393412,235776716,1
257394867,235776716,1
225205829,235776716,1
257394705,235776716,1
14479664,248323262,1
257394867,248323262,1
16245702,248323262,1
257394790,248323262,1
24366958,248323262,1
257394899,248323262,1
257394437,248323262,1
257392127,248323262,1
257394180,248323262,1
32773234,139824664,1
19123310,139824664,1
257393977,139824664,1
257395022,139824664,1
257392142,139824664,1
3346033,139824664,1
257394926,139824664,1
257392826,139824664,1
257394261,248241782,1
31316876,248241782,1
13024712,248241782,1
226964215,248241782,1
237706680,248241782,1
8343733,248241782,1
257393830,248241782,1
257393517,248241782,1
257393489,248241782,1
257391873,248241782,1
39405744,34709563,1
257392735,39153326,1
257393759,39153326,1
257392877,39153326,1
43103677,39153326,1
257392531,39153326,1
257392585,12972658,1
25851476,12972658,1
257393974,12972658,1
257393974,12972658,1
257394351,12972658,1
257392872,12972658,1
257392522,12972658,1
257394909,238736140,1
257392058,238736140,1
257392131,238736140,1
257391889,238736140,1
257393742,238736140,1
257394144,225538939,1
30959469,225538939,1
257394668,225538939,1
252871342,240966803,1
104840023,240966803,1
257393598,240966803,1
257394823,240966803,1
257392805,240966803,1
257392194,240966803,1
257394135,240966803,1
257392609,240966803,1
59224714,240966803,1
257392845,240966803,1
257393894,205688512,1
41283643,182046380,1
257392825,182046380,1
42754104,182046380,1
257393121,182046380,1
257394625,182046380,1
257392711,182046380,1
257392704,182046380,1
257395055,182046380,1
257394659,189352130,1
257393654,189352130,1
257393203,189352130,1
257393619,189352130,1
257392855,127409870,1
